index;x;y;z
0;-0.155039;0.014609;-0.070445
1;0.195373;-0.013093;0.135709
2;0.103227;0.023073;0.068457
3;-0.083198;-0.024121;-0.046919
4;-0.061694;0.015229;-0.070777
5;0.026974;-0.027396;0.004354
6;0.016407;0.010650;0.037288
7;-0.010380;0.000552;0.009235
8;-0.025253;0.004918;-0.005353
9;-0.033501;-0.021558;0.010584
10;-0.022007;0.002943;0.028312
11;0.003867;-0.014461;0.041726
12;0.004575;-0.003753;0.025332
13;-0.033731;-0.017357;0.014439
14;-0.075960;-0.002494;0.011394
15;-0.079974;-0.021912;0.018954
16;-0.097876;-0.003827;-0.001407
17;0.220931;-0.006805;-0.035034
18;0.205154;0.045965;-0.044271
19;-0.075420;-0.015693;-0.045227
20;0.003328;0.005871;-0.039949
21;0.052509;0.003680;-0.002285
22;0.029377;-0.002198;0.026565
23;-0.004021;0.015424;-0.002512
24;-0.058348;0.000497;-0.019647
25;-0.088628;-0.031647;-0.002940
26;0.056690;-0.004288;-0.020664
27;0.122374;0.026575;-0.005931
28;0.029224;0.001931;-0.011029
29;-0.047140;-0.010963;-0.027220
30;-0.036570;-0.025030;0.004758
31;0.005002;0.002604;0.025283
32;0.015427;0.010563;0.001486
33;-0.010066;0.000399;-0.027634
34;-0.027173;-0.012410;-0.027374
35;0.018477;-0.018868;0.006208
36;0.008197;0.008457;0.022724
37;-0.004471;-0.004056;0.000811
38;0.013483;-0.001538;-0.022336
39;0.040763;-0.001909;-0.020964
40;0.053542;-0.011665;-0.013261
41;0.019653;-0.019727;-0.048814
42;-0.067995;-0.016157;0.001004
43;-0.111309;-0.019337;0.058305
44;-0.123325;-0.048375;0.064022
45;-0.172369;-0.059470;0.056997
46;-0.170436;-0.125595;0.126115
47;-0.118396;-0.165989;0.150330
48;-0.039824;-0.036242;0.097328
49;0.125042;0.021410;0.084774
50;0.201702;0.095142;0.102720
51;-0.005043;0.191241;0.001865
52;-0.193061;0.174094;-0.071729
53;-0.035383;0.065996;-0.117185
54;0.019441;-0.012572;-0.102392
55;0.014398;-0.010297;-0.078447
56;0.237131;-0.036662;-0.071603
57;0.242370;0.002970;-0.103436
58;0.205062;0.054062;-0.120939
59;0.239358;0.046619;-0.092333
60;0.196443;0.043312;-0.032708
61;0.240597;0.119970;-0.024701
62;0.229030;0.098133;0.024312
63;-0.205681;-0.491017;0.154434
64;-0.134516;0.164006;-0.212570
65;0.035504;-0.028264;0.015027
66;0.124634;0.011936;0.018486
67;-0.164230;0.034866;0.098068
68;0.008223;-0.022772;0.054747
69;0.128124;-0.042962;0.037271
70;0.148788;-0.032855;-0.019871
71;0.058920;0.004083;0.018065
72;-0.000228;-0.001778;0.014385
73;-0.029977;-0.016248;0.001474
74;0.012483;-0.006479;0.010529
75;0.041599;-0.042473;0.006309
76;-0.033229;-0.037771;-0.015158
77;-0.101226;-0.151664;0.072805
78;-0.183707;-0.125502;0.084056
79;-0.211638;-0.221938;0.068240
80;-0.420782;-0.317122;0.065748
81;-0.511142;-0.256884;0.072505
82;-0.582025;-0.177313;0.080684
83;-0.446607;-0.160380;0.072217
84;-0.027778;-0.150635;0.181826
85;0.061132;-0.037143;0.142285
86;-0.254586;0.094735;0.091584
87;-0.394827;0.338460;-0.173390
88;-0.099401;0.101917;-0.165626
89;0.099309;-0.045971;-0.083446
90;0.207550;0.053235;-0.140009
91;0.270758;-0.134606;-0.024975
92;0.509822;-0.043134;-0.046041
93;0.408636;-0.063424;0.026097
94;0.338298;-0.041423;0.087536
95;0.456567;0.044891;-0.013526
96;0.379851;-0.161199;-0.023659
97;-0.005048;-0.457473;0.103565
98;0.151494;0.130889;-0.408060
99;0.108269;-0.001743;-0.123554
100;0.210208;0.103814;0.248222
101;0.143901;-0.101689;0.037426
102;-0.084165;-0.071788;-0.077109
103;-0.084213;-0.013389;0.059277
104;0.121744;0.019457;0.018871
105;0.020788;0.001324;0.027752
106;-0.065421;0.038670;0.019586
107;0.061803;-0.055893;0.009019
108;0.056091;0.014879;-0.026698
109;-0.067652;-0.115282;0.026213
110;-0.184685;-0.056290;0.089380
111;-0.255066;-0.159232;0.007381
112;-0.342479;-0.344272;0.130594
113;-0.423538;-0.478633;0.067172
114;-0.744109;-0.427468;-0.068927
115;-0.911489;-0.216457;-0.082785
116;-0.162595;-0.122641;0.062214
117;0.081294;-0.271277;0.280571
118;0.051071;-0.015453;0.139157
119;-0.155938;0.174412;0.193222
120;-0.320007;0.449994;-0.161562
121;-0.300996;0.366321;-0.158124
122;0.170557;-0.014839;-0.122923
123;0.320787;-0.030175;-0.133690
124;0.500846;-0.247465;0.007460
125;0.754464;-0.136846;-0.032398
126;0.696482;-0.217237;0.109345
127;0.674913;-0.011912;-0.076396
128;-0.091053;-0.485419;0.001425
129;0.166616;0.047161;-0.199344
130;0.035280;0.250434;-0.151750
131;0.410413;-0.135530;0.374886
132;0.202219;-0.044275;-0.033658
133;-0.090508;-0.090334;-0.015373
134;-0.076040;0.042742;0.082708
135;0.072011;0.036763;-0.024027
136;-0.071022;-0.106337;0.003433
137;-0.103211;0.009556;0.008597
138;-0.114028;-0.108824;-0.024588
139;-0.496055;-0.214511;0.105502
140;-0.240602;-0.330384;0.133750
141;-0.504892;-0.563349;0.196974
142;-1.170083;-0.727195;0.006081
143;-0.936128;-0.272242;0.027777
144;-0.070242;-0.182698;0.121389
145;0.083544;-0.072664;0.244701
146;0.129034;0.313839;0.030703
147;0.130703;0.358591;0.128245
148;-0.117415;0.723845;-0.139341
149;-0.276283;0.515840;-0.133106
150;0.069234;0.027227;-0.337893
151;0.725212;-0.560341;0.065599
152;1.020295;-0.243567;0.032719
