index;x;y;z
0;-0.042775;0.035835;-0.000950
1;0.017727;0.001798;0.005293
2;0.047175;-0.003976;0.010081
3;-0.038528;-0.005187;-0.004902
4;-0.003700;-0.003977;-0.014937
5;0.015106;-0.002407;0.003199
6;-0.001394;-0.002708;0.009205
7;0.006039;-0.002936;-0.001665
8;-0.006135;-0.000759;-0.004635
9;-0.006768;-0.001458;-0.002964
10;0.003706;-0.003539;-0.000598
11;-0.004052;-0.003220;0.000337
12;-0.000505;-0.004726;0.000995
13;0.003770;-0.000048;0.000454
14;0.001164;-0.002597;0.001019
15;0.000789;-0.002838;0.001603
16;0.000798;-0.002791;0.000528
17;-0.002304;-0.001126;0.000489
18;-0.004169;-0.003047;-0.001430
19;-0.000084;-0.003950;0.000337
20;0.001431;-0.002315;0.002101
21;0.000189;-0.001956;0.001500
22;-0.000373;-0.003871;0.000890
23;-0.002675;-0.001274;0.001321
24;-0.001583;-0.002338;-0.000599
25;0.001175;-0.001400;0.000044
26;0.002844;-0.002656;0.002193
27;-0.000995;-0.002831;0.001074
28;0.001000;-0.000832;-0.000041
29;0.001717;-0.003375;0.000058
30;-0.003259;-0.003290;0.000996
31;0.003287;-0.002158;0.002743
32;-0.000936;-0.000910;-0.000496
33;-0.007010;-0.002566;-0.002617
34;-0.000437;-0.002416;-0.001588
35;0.003619;-0.002344;0.002590
36;0.003177;-0.002404;0.003136
37;-0.000804;-0.001541;-0.000104
38;-0.002977;-0.003574;0.000540
39;0.002870;-0.003746;0.000876
40;-0.002828;0.000961;0.002694
41;-0.001287;-0.005461;-0.001410
42;-0.001847;0.003708;-0.000742
43;0.001267;-0.009596;0.006659
44;0.006458;-0.004895;-0.000765
45;-0.010231;-0.000779;-0.002355
46;0.001962;-0.014994;0.002887
47;0.004844;-0.016017;-0.000926
48;-0.008450;0.006475;-0.002425
49;-0.006265;0.022511;0.001787
50;0.008982;-0.009112;0.011018
51;0.017954;-0.002826;0.000953
52;-0.010970;-0.007862;-0.006759
53;-0.014924;0.002304;-0.002935
54;0.004128;-0.001793;0.003144
55;0.008300;-0.003660;0.003021
56;-0.000438;-0.004633;-0.003441
57;-0.001594;-0.000930;-0.000043
58;-0.001557;-0.006041;-0.001709
59;-0.002473;0.000540;0.000160
60;0.002318;-0.002816;0.002466
61;-0.000228;-0.004554;0.000500
62;-0.000438;-0.002640;0.000812
63;0.001266;-0.001052;0.001553
64;-0.000760;-0.001678;0.000148
65;0.001256;-0.004292;-0.003615
66;0.001626;-0.000744;-0.000736
67;-0.005607;-0.002537;0.001665
68;0.003196;-0.004909;0.002659
69;0.001628;-0.002300;0.001330
70;-0.005430;-0.000979;-0.000258
71;-0.000494;-0.001810;-0.000149
72;0.000523;-0.004445;0.002686
73;0.000529;-0.000943;0.001726
74;-0.000309;-0.007091;0.001104
75;0.001089;-0.001749;0.000937
76;0.002538;-0.001688;-0.000514
77;-0.000997;-0.004045;0.000538
78;0.000402;-0.002171;-0.000149
79;-0.000665;-0.002504;-0.000002
80;-0.003227;-0.002241;-0.002193
81;0.003510;-0.002682;0.002904
82;0.001635;-0.000422;0.002681
83;0.000639;-0.001972;-0.000375
84;-0.002258;-0.003654;-0.003048
85;-0.000607;-0.003743;0.001758
86;-0.000195;-0.001839;-0.001343
87;-0.001127;-0.001591;-0.002269
88;0.006934;-0.000816;-0.001866
89;-0.008606;-0.001736;-0.000355
90;-0.000062;-0.000789;0.001676
91;0.000265;-0.000522;-0.000628
92;-0.005113;-0.004596;0.000745
93;-0.000239;-0.001055;0.007596
94;0.000815;-0.000748;0.001260
95;-0.001164;-0.002425;-0.006947
96;0.001337;-0.002161;-0.001431
97;0.000015;0.000640;0.000165
98;0.000885;-0.004295;-0.002533
99;-0.000161;-0.002337;0.000850
100;0.000624;-0.008666;0.004864
101;0.008049;-0.005495;0.002043
102;-0.017333;0.001500;-0.004187
103;-0.008367;-0.004037;-0.004315
104;-0.001483;0.000406;0.002374
105;0.001603;-0.001434;0.000145
106;-0.013105;-0.002811;0.000744
107;0.006160;-0.005067;0.003319
108;0.011128;-0.004452;0.006951
109;0.002629;-0.001320;0.007610
110;0.015741;-0.001457;0.010700
111;0.004889;-0.006033;0.001007
112;0.004790;-0.004041;0.003213
113;-0.006483;-0.000501;-0.000594
114;-0.004109;0.000644;-0.000264
115;0.010006;-0.005731;0.002315
116;-0.004494;-0.003500;0.002029
117;0.000690;-0.002933;-0.003210
118;-0.002702;-0.002190;0.001789
119;0.001522;-0.001192;-0.000251
120;0.000334;-0.002288;0.000446
121;0.009303;-0.002636;0.003168
122;-0.000142;-0.000795;0.004504
123;0.004669;-0.006405;0.001233
124;0.002593;-0.003729;0.003939
125;-0.000628;-0.004311;0.004263
126;0.000968;-0.001386;-0.000234
127;-0.001508;-0.001791;0.002028
128;-0.003886;-0.004164;0.001902
129;-0.007016;-0.002031;0.001490
130;-0.002128;-0.001101;-0.001588
131;-0.003657;-0.001833;0.000914
132;-0.001794;-0.002284;0.000157
133;-0.002040;-0.003220;-0.000876
134;-0.001381;-0.002836;0.003178
135;-0.003079;-0.001449;-0.001870
136;-0.008463;-0.002286;-0.001418
137;0.003062;-0.003378;0.003255
138;0.002072;-0.000828;0.000775
139;-0.002911;-0.007562;0.000494
140;0.003569;0.000341;-0.000197
141;0.002547;0.001027;-0.002125
142;-0.001027;-0.006550;0.002666
143;0.003701;-0.001441;0.001433
144;-0.003614;-0.001745;-0.001884
145;0.000249;-0.002275;-0.000852
146;0.005769;-0.000548;-0.002636
147;0.001671;-0.001947;-0.002118
148;-0.001221;-0.000872;-0.000965
149;0.005333;-0.003991;0.003909
150;0.005151;-0.005082;-0.000734
151;-0.009671;-0.002476;0.000522
152;-0.001406;-0.002577;0.004029
153;0.004775;-0.001977;0.000479
154;-0.008305;-0.004877;-0.003106
155;-0.001568;-0.001943;0.001158
156;0.003578;-0.008157;0.000918
157;-0.001380;-0.001513;-0.002232
158;0.000630;-0.001867;0.000773
159;0.000617;-0.001706;0.003009
160;-0.000018;-0.002885;-0.001376
161;-0.004295;-0.003731;0.000273
162;0.002869;-0.002402;-0.000675
163;0.001002;-0.003161;0.002619
164;0.003543;-0.003816;0.001635
165;-0.001754;-0.002961;0.000056
166;0.000996;-0.002012;-0.001967
167;-0.001203;-0.001601;0.002802
168;0.000694;-0.003459;-0.000284
169;-0.002698;-0.001464;0.001784
170;0.003369;-0.003564;0.003726
171;-0.001179;-0.002385;0.000488
172;-0.004998;-0.000506;0.000746
173;0.001993;-0.004501;-0.000319
174;-0.002072;-0.002530;0.002244
175;0.001850;-0.002328;-0.000144
176;0.001085;-0.002203;0.000828
177;0.008345;-0.000674;0.006884
178;0.025546;-0.002004;0.009588
179;0.031340;-0.002959;0.010541
180;0.036306;-0.059566;0.037697
181;0.155343;-0.026084;0.030378
182;0.012061;0.025522;-0.046609
183;-0.008445;0.012326;-0.005308
184;0.100065;0.029396;0.029135
185;0.021646;-0.008069;0.061172
186;0.056570;-0.003751;-0.003844
187;0.021341;-0.010021;-0.029749
188;0.011722;-0.009213;-0.006498
189;0.045160;-0.018062;0.006411
190;-0.014357;0.017060;-0.015734
191;-0.047569;0.002100;-0.026521
192;0.022966;-0.002111;-0.012679
193;0.025921;0.015052;0.011375
194;0.054799;-0.007423;0.044002
195;0.052899;-0.008818;0.028933
196;0.004236;-0.009706;0.014134
197;0.012949;-0.006584;0.014677
198;-0.010658;0.011721;0.006552
199;-0.028138;-0.001485;-0.004374
200;0.003472;-0.002356;-0.011136
201;0.003305;-0.007325;-0.010583
202;0.025877;-0.007219;0.016737
203;0.016964;-0.021187;0.015085
204;-0.019627;0.009833;-0.003238
205;0.006924;-0.021343;-0.000730
206;-0.007149;0.002229;-0.017301
207;-0.037396;-0.011956;-0.026682
208;-0.073695;-0.082515;-0.052933
