index;x;y;z
0;-0.005372;0.065806;-0.014053
1;0.109324;-0.010242;0.078876
2;-0.009487;0.002360;-0.006048
3;-0.077996;-0.023425;-0.013111
4;-0.012381;0.011909;0.002053
5;0.057407;-0.006166;-0.012183
6;0.022202;-0.003573;-0.017952
7;-0.031072;-0.013859;-0.007658
8;-0.041646;-0.000801;0.021744
9;0.058083;0.011801;0.010642
10;0.057032;0.005489;-0.025388
11;-0.007787;-0.030414;-0.020734
12;0.009081;0.001904;0.025924
13;-0.057597;-0.003224;0.038755
14;-0.195127;-0.057247;0.080435
15;-0.195534;-0.034246;0.174473
16;-0.281519;-0.035073;0.204854
17;-0.123070;-0.051327;-0.003295
18;0.214787;0.054196;-0.102027
19;0.397189;0.112906;-0.120086
20;0.225023;0.118434;-0.127403
21;0.114835;0.082729;-0.046263
22;0.053540;-0.030732;0.005586
23;-0.027242;-0.056073;0.004752
24;-0.081935;-0.032126;-0.054415
25;-0.070560;0.004411;-0.037781
26;0.021788;0.025008;0.005993
27;0.014275;-0.010723;0.031167
28;-0.009980;-0.031702;0.024617
29;0.006940;0.004563;-0.001766
30;-0.011883;0.011497;-0.028629
31;0.009906;-0.005474;-0.023999
32;0.022147;-0.008859;0.000952
33;0.010529;-0.011551;0.010541
34;0.004654;0.002652;0.002922
35;-0.042337;0.017059;0.009276
36;-0.052142;-0.023566;0.021556
37;0.004434;-0.017871;0.015562
38;0.061726;-0.002286;-0.033429
39;0.024378;0.013954;-0.040499
40;-0.005040;-0.008300;0.016856
41;0.004049;-0.011752;0.033494
42;-0.012583;-0.010286;0.024426
43;-0.049357;-0.003560;0.016339
44;-0.001192;-0.018151;0.001853
45;0.050267;0.000090;-0.017203
46;0.041550;0.003206;-0.005131
47;0.000686;0.007578;-0.002681
48;-0.024924;-0.014906;0.004571
49;-0.013244;-0.009084;0.013102
50;0.033225;-0.001703;-0.002237
51;0.054958;0.008911;-0.023827
52;-0.006675;-0.042254;-0.030303
53;-0.041201;0.045570;-0.034612
54;0.026903;-0.034091;0.050714
55;-0.100888;-0.074787;0.074827
56;0.073067;-0.018340;-0.037957
57;0.116257;0.085582;0.006553
58;-0.081290;-0.054933;0.112462
59;-0.348120;-0.186521;0.202542
60;-0.541641;-0.464017;0.300950
61;-0.302829;-0.239427;0.026052
62;0.438034;0.310064;-0.115510
63;0.065099;0.369338;-0.009077
64;0.339811;0.295013;0.000856
65;0.092465;0.217527;-0.093648
66;0.027495;0.101075;-0.171734
67;0.253918;0.013790;-0.112439
68;0.330377;0.067252;-0.119486
69;0.126180;-0.013770;-0.249246
70;0.042788;-0.001921;-0.108013
71;-0.419311;-0.826076;0.178350
72;-0.065202;0.316359;-0.477888
73;0.179075;0.304292;0.238870
74;0.121189;-0.184060;0.181534
75;-0.079497;-0.035850;0.080130
76;0.011666;0.019033;-0.013235
77;0.194031;-0.064803;-0.006526
78;0.069847;0.021314;-0.000812
79;-0.033498;-0.055756;-0.011747
80;-0.080543;-0.040474;0.030654
81;-0.075229;-0.030167;0.116906
82;-0.080364;-0.089845;-0.003273
83;-0.202137;-0.140140;0.055553
84;-0.533804;-0.191495;0.095917
85;-0.568813;-0.539426;0.117227
86;-0.608889;-0.521888;0.103079
87;-0.213338;-0.054117;0.096965
88;0.211664;0.124012;0.277476
89;0.542462;0.156767;0.120127
90;0.143933;0.108478;0.033251
91;-0.254198;0.325567;-0.062412
92;-0.241240;0.478842;-0.227207
93;0.063730;0.227450;-0.160688
94;0.275939;0.074756;-0.095994
95;0.305222;-0.007200;0.009053
96;0.341126;0.081954;-0.061495
97;0.069435;-0.160070;-0.028517
98;0.089859;-0.184459;-0.034581
99;0.102813;-0.247229;-0.116347
100;0.099159;-0.104821;0.006222
101;0.117886;0.060054;-0.428995
102;0.155263;0.106297;0.011649
103;0.118808;0.052084;0.093443
104;0.122785;-0.094243;0.061635
105;-0.056166;-0.072183;0.068766
106;0.226930;0.075881;-0.000569
107;0.108431;0.019134;0.000660
108;-0.135676;0.014746;0.077997
109;-0.026192;0.072911;0.006916
110;0.012052;-0.057232;-0.005852
111;-0.239328;-0.143166;0.122082
112;-0.168433;-0.026999;0.040508
113;-0.024269;-0.202937;0.032331
114;-0.268609;-0.210094;0.120628
115;-0.654250;-0.395895;0.299245
116;-0.636763;-0.581576;0.044938
117;-0.588905;-0.468341;0.040260
118;-0.064623;0.147697;0.142682
119;0.078143;0.183573;0.124613
120;0.250775;0.067693;0.066513
121;0.161104;0.090056;0.170195
122;-0.113585;0.349801;-0.081156
123;-0.072614;0.375451;-0.094537
124;0.132440;0.079039;-0.130649
125;0.255128;-0.014307;-0.004505
126;0.382791;0.005549;0.131665
127;0.128910;0.039438;-0.144195
128;0.188191;-0.008946;-0.075961
129;0.351753;0.187965;-0.200334
130;0.424913;0.019049;0.041710
131;-0.109944;-0.797422;0.183945
132;0.202029;0.278873;-0.787048
133;0.042848;0.386987;0.198317
134;0.387246;-0.106077;0.090453
135;0.231100;-0.050800;0.023351
136;-0.012123;-0.050705;-0.038516
137;0.049158;-0.046932;0.000543
138;0.055451;0.010446;-0.008994
139;-0.029145;0.009407;0.039840
140;-0.014718;-0.066760;0.017364
141;-0.121177;-0.043062;0.045735
142;-0.544460;-0.180384;0.201002
143;-0.643096;-0.337957;0.206427
144;-0.413865;-0.420755;0.176548
145;-0.439556;-0.670891;0.006036
146;-1.033212;-0.592911;0.123477
147;-0.410373;-0.052155;0.229485
148;0.230647;-0.229133;0.145101
149;0.252861;0.184332;-0.024057
150;0.282454;0.333733;0.029231
151;0.124892;0.306248;0.005901
152;-0.005022;0.622292;-0.222103
153;-0.089534;0.549833;-0.172334
154;0.141042;0.111786;-0.313251
155;0.271828;-0.052567;-0.060161
156;0.485457;-0.190768;0.124501
157;0.263604;-0.117463;0.010997
158;0.396507;-0.083820;-0.081474
159;-0.026921;-0.630609;-0.236074
160;-0.406174;-0.463477;0.005206
161;0.316896;0.472074;-0.413542
162;0.383322;0.323959;0.484676
163;0.572851;-0.132489;-0.019117
164;0.000786;-0.101210;-0.065327
165;-0.210446;-0.066940;0.034152
166;-0.006493;0.068782;0.044885
167;0.022920;-0.005352;0.058348
168;-0.126698;-0.006786;0.068152
169;-0.068857;-0.038471;0.016312
170;-0.156245;-0.137220;0.022363
171;-0.569161;-0.263740;0.171265
172;-0.437322;-0.422862;0.221567
173;-0.339292;-0.558488;0.099265
174;-0.635905;-0.611103;-0.042719
175;-0.655312;-0.173504;0.117382
176;-0.069543;-0.237984;0.215902
177;0.166576;0.025738;0.021813
178;0.213391;0.240186;0.039410
179;0.144491;0.302957;0.153438
180;0.152257;0.378107;-0.058389
181;-0.030801;0.630757;-0.037155
182;0.021621;0.369531;-0.236481
183;0.407000;-0.047979;-0.163069
184;0.378533;-0.079853;0.025099
185;0.166134;-0.371357;0.011639
186;0.024304;-0.263163;-0.065086
187;0.037663;-0.428523;-0.047575
188;-0.482742;-0.236787;0.021554
189;0.431173;0.445154;-0.300261
190;0.799647;0.427665;0.168972
191;0.639025;-0.103930;-0.096051
192;0.079939;-0.125540;0.122028
193;-0.208471;-0.016727;-0.148196
194;0.069319;-0.049472;0.017830
195;0.048207;-0.017034;0.084196
196;-0.153715;0.006285;0.046383
197;-0.194859;-0.091603;0.064772
198;-0.310322;-0.114717;0.065072
199;-0.598602;-0.224473;0.185020
200;-0.668517;-0.444351;0.287492
201;-0.320213;-0.739909;0.162107
202;-0.919034;-0.811905;-0.168085
203;-0.563181;-0.356915;0.305637
204;-0.011406;-0.063743;0.166365
205;0.020137;0.054679;0.001565
206;0.355767;0.278023;0.052840
207;0.265750;0.503988;0.266079
208;0.356867;0.542500;-0.173574
209;0.010903;0.790842;-0.115977
210;0.040714;0.369860;-0.400676
211;0.195696;-0.320294;-0.129041
212;0.386796;-0.331877;0.147359
213;0.409281;-0.097992;0.026848
214;0.552321;-0.077768;-0.112519
215;-0.380082;-0.699815;0.017240
216;-0.115780;-0.110271;-0.281842
217;0.614700;0.502138;-0.362462
218;0.459632;0.315463;0.554722
219;0.751193;-0.202917;-0.046231
220;-0.201052;-0.141186;-0.110840
221;-0.237253;-0.001117;0.117202
222;-0.000087;0.062326;0.006010
223;0.120196;0.005803;0.124988
224;-0.123360;-0.056960;0.057886
225;-0.158387;0.013836;-0.020807
226;-0.311758;-0.157363;0.049223
227;-0.651737;-0.342893;0.214800
228;-0.382849;-0.373919;0.200125
229;-0.295293;-0.451011;0.153300
230;-0.707308;-0.852860;0.199569
231;-0.654233;-0.287277;0.236812
232;-0.205863;-0.225750;0.116897
233;0.160666;-0.013422;-0.019745
234;0.161064;0.231132;0.011797
235;0.175332;0.447290;0.013909
236;0.081382;0.409225;-0.111155
