index;x;y;z
0;-0.011479;-0.005234;0.009613
1;-0.003467;-0.008197;0.009111
2;-0.006468;0.001754;0.002591
3;0.000188;-0.005738;0.000068
4;0.001416;-0.003604;0.005765
5;0.004719;-0.006151;0.000294
6;0.008289;-0.005476;-0.003845
7;-0.003649;-0.005559;-0.001979
8;0.008650;-0.000606;0.000342
9;-0.000053;-0.009036;0.006564
10;0.004788;-0.002637;0.014360
11;-0.003884;0.001143;0.011726
12;-0.011893;-0.003879;0.004639
13;0.005269;-0.008484;0.013842
14;0.018803;-0.007123;0.008606
15;0.010735;0.006579;-0.008656
16;0.004555;-0.005525;-0.019722
17;0.023086;0.001772;-0.005518
18;0.001620;0.000242;0.001931
19;-0.004349;-0.013087;0.006326
20;0.002802;0.006258;0.007368
21;-0.010090;-0.004718;0.002474
22;0.016209;-0.007548;0.001578
23;0.015340;0.000662;-0.009212
24;-0.000464;0.001409;-0.005506
25;-0.001391;-0.002886;0.000479
26;0.013205;-0.005491;0.006677
27;0.000278;-0.004196;0.008528
28;0.000058;-0.005878;0.008338
29;0.000963;-0.006531;0.005592
30;-0.005194;-0.000114;0.002506
31;0.005503;-0.001874;0.003395
32;0.005857;-0.003452;-0.001676
33;0.010762;0.001979;0.000130
34;0.009049;-0.005939;0.006927
35;0.011938;-0.003454;0.006883
36;0.014927;-0.004103;0.007966
37;0.009411;-0.002417;-0.001086
38;-0.000749;-0.005119;-0.004217
39;-0.001744;-0.003313;0.000523
40;0.000859;-0.004932;0.003127
41;-0.002708;-0.003095;0.002862
42;0.000155;-0.003476;0.005488
43;0.004658;-0.005188;-0.002927
44;-0.002857;-0.000832;-0.001121
45;0.001239;-0.003817;-0.002555
46;0.002629;-0.003366;0.001771
47;-0.007171;-0.003225;0.005630
48;-0.013453;-0.005021;0.006674
49;-0.009297;-0.002456;0.008012
50;-0.008341;0.000371;0.004437
51;-0.004626;-0.003640;0.001596
52;0.000344;-0.001347;-0.001746
53;0.001082;-0.003359;-0.002910
54;0.009343;-0.000840;-0.006917
55;-0.001168;-0.000859;-0.002837
56;0.000967;-0.002498;0.002709
57;0.002321;-0.002665;0.002526
58;0.000058;-0.002283;-0.001807
59;0.002774;-0.002871;-0.000939
60;-0.002234;-0.001053;-0.000432
61;0.002259;-0.004451;-0.003549
62;0.001291;-0.004315;0.001163
63;-0.008407;-0.001527;-0.002143
64;-0.003726;-0.000235;-0.000327
65;0.002843;-0.002188;0.002094
66;-0.010583;-0.000151;0.000139
67;-0.006131;-0.000621;-0.000360
68;-0.005110;-0.004684;0.012820
69;0.013562;-0.006449;0.007641
70;0.017050;-0.010371;-0.005116
71;0.007762;0.003025;-0.018092
72;0.004558;0.008963;-0.035708
73;-0.002122;0.001689;-0.021039
74;0.009149;-0.001769;0.008085
75;-0.024173;-0.004189;0.016248
76;-0.053048;0.002847;0.016275
77;-0.049135;0.001250;0.020495
78;-0.064317;0.004008;0.022912
79;-0.052094;0.005156;0.028685
80;0.015699;0.006414;0.012546
81;0.028955;-0.003009;-0.000870
82;0.059655;-0.005978;-0.009009
83;0.055863;-0.003395;-0.037402
84;0.056235;0.017695;-0.040218
85;0.088317;-0.020421;0.002403
86;0.002393;0.012325;-0.006444
87;0.075388;-0.010750;-0.010029
88;0.144177;-0.001783;-0.056976
89;0.062734;-0.023706;-0.058343
90;0.113914;0.000066;-0.100653
91;0.048905;-0.030921;-0.030770
92;0.041687;-0.007299;0.019445
93;-0.021952;0.008579;0.015705
94;-0.001928;-0.012062;0.017990
95;0.004045;-0.000275;0.014562
96;-0.021054;-0.009482;0.021168
97;0.023656;-0.014266;-0.019846
98;0.064836;-0.011781;-0.018425
99;-0.016571;-0.031881;0.007088
