index;x;y;z
0;0.008771;0.000507;0.000403
1;0.000406;-0.004336;-0.000003
2;-0.007049;0.001252;-0.012693
3;-0.015090;-0.008119;-0.006451
4;-0.011637;-0.005199;-0.002247
5;-0.018574;-0.005159;0.005699
6;0.004539;-0.015945;-0.002885
7;0.001737;-0.004701;-0.008613
8;0.013645;-0.001335;-0.011385
9;0.005243;-0.001907;-0.013112
10;0.018353;0.001088;-0.005297
11;0.007206;-0.005884;0.006821
12;0.002382;0.003868;0.006169
13;-0.001230;-0.007990;-0.008504
14;-0.003847;0.007156;-0.004166
15;-0.035903;-0.012157;0.006762
16;-0.008426;0.005684;-0.000971
17;0.014217;-0.002622;0.001275
18;-0.012822;-0.007373;-0.002248
19;-0.002795;-0.004740;-0.003771
20;0.013577;-0.004711;-0.001824
21;0.010686;-0.002002;-0.002527
22;0.007186;-0.008100;-0.005221
23;0.008598;0.000820;-0.002665
24;-0.005505;-0.005241;0.003275
25;-0.006279;-0.002270;0.004905
26;0.002414;-0.005566;0.010790
27;0.021002;-0.001795;0.007156
28;-0.003735;0.014543;-0.000139
29;-0.012324;-0.003485;-0.004273
30;0.035225;0.009869;0.004890
31;0.006970;-0.012314;0.001942
32;0.019895;-0.008386;0.007153
33;0.003874;-0.006614;0.015998
34;-0.036575;-0.012985;0.023055
35;-0.035741;-0.001938;0.031347
36;-0.021817;-0.015653;0.016440
37;0.016501;0.010223;-0.006245
38;0.005889;-0.008067;-0.009234
39;0.049773;0.005826;-0.015152
40;0.039065;0.013020;-0.031908
41;0.010779;-0.004874;-0.023296
42;0.016549;-0.004641;-0.006961
43;0.017110;-0.007581;0.019282
44;-0.019730;-0.013595;0.011598
45;-0.018050;-0.009729;0.020622
46;0.009388;-0.003740;0.013636
47;0.020982;-0.001344;0.001103
48;0.010982;-0.007556;0.006204
49;-0.011337;0.005302;0.006366
50;-0.029507;-0.011892;0.026325
51;-0.023127;-0.005242;0.016899
52;-0.016389;-0.001124;0.014746
53;0.007522;-0.005506;0.000464
54;0.010549;-0.003831;0.002290
55;0.025403;-0.006460;-0.003770
56;0.009591;-0.001137;-0.017490
57;0.015227;-0.000621;-0.010967
58;0.008444;0.000594;-0.001059
59;0.005179;-0.006164;0.001185
60;-0.004337;-0.003821;0.003139
61;-0.000431;-0.005377;-0.006206
62;0.008289;-0.003912;0.003672
63;-0.009927;-0.000672;-0.002322
64;-0.005050;-0.009614;-0.000576
65;0.002417;-0.007481;0.004200
66;-0.007373;-0.008681;-0.008458
67;-0.012320;-0.007614;-0.015439
68;0.012109;0.007101;0.000820
69;0.022893;-0.000319;-0.026007
70;0.024469;0.006069;-0.022815
71;0.030555;0.002964;-0.029435
72;0.020415;0.013068;-0.032091
73;-0.006399;-0.006295;-0.017403
74;0.064575;0.013378;-0.023045
75;0.042809;0.018596;-0.040425
76;0.091176;0.020483;-0.043516
77;0.101236;-0.021370;0.015115
78;0.061842;0.001796;0.002201
79;0.065553;-0.021187;-0.019199
80;0.060431;0.007918;0.018710
81;-0.015591;0.013400;-0.024984
82;0.018179;0.015765;0.021305
83;-0.032093;-0.028217;0.032499
84;-0.039626;-0.005240;0.020755
85;-0.010985;-0.012946;0.017296
86;0.047975;0.011410;-0.026491
87;0.010901;-0.029767;-0.010151
88;0.020067;-0.033172;0.017666
89;-0.108869;-0.058146;0.102136
90;0.024741;-0.057308;0.076647
91;-0.048791;-0.088073;0.105826
92;-0.062980;-0.123377;0.099918
93;-0.134645;-0.181342;0.077175
94;-0.332809;-0.248180;0.146537
95;-0.447896;-0.390257;0.191280
96;-0.585069;-0.401163;0.273337
97;-0.589672;-0.139066;0.189203
98;0.078163;-0.071195;-0.000995
99;0.138966;0.037267;0.298872
100;-0.235579;0.293307;-0.010691
101;-0.170665;0.282814;-0.057333
102;-0.186152;0.332028;-0.069236
103;0.340796;0.130984;0.039786
104;0.189981;0.073348;-0.138779
105;0.283920;-0.080697;-0.129485
106;0.444754;-0.118931;-0.101489
107;0.180154;-0.171092;-0.338879
108;0.225843;-0.146910;-0.144760
109;0.334808;-0.048719;-0.207907
110;-0.037413;-0.250625;0.150103
111;-0.168253;-0.073355;-0.105808
112;0.563165;0.093948;-0.232466
113;0.349398;-0.010184;0.092759
114;-0.194017;0.029711;-0.082174
115;-0.014789;-0.035754;-0.012033
116;0.182539;0.032980;0.051018
