index;x;y;z
0;-0.146048;0.033455;-0.053010
1;0.177498;0.013866;0.085312
2;0.105557;0.019608;0.070039
3;-0.063655;-0.015695;-0.026170
4;-0.069032;-0.009092;-0.058851
5;0.010461;-0.007400;0.006683
6;0.038505;0.001748;0.034384
7;-0.003122;-0.003429;0.012701
8;-0.036884;-0.003475;-0.015115
9;0.001159;-0.008210;-0.002216
10;0.005822;0.005017;0.005643
11;0.014487;-0.006527;0.005511
12;0.014768;0.005082;-0.001100
13;0.008100;-0.003403;-0.003311
14;0.005661;0.001390;-0.008251
15;0.023459;-0.000154;0.001635
16;-0.002069;-0.004239;0.002891
17;-0.002187;-0.005462;-0.003132
18;-0.001152;-0.003386;-0.000031
19;0.002821;0.001958;0.007576
20;0.003907;-0.006551;0.010301
21;-0.002639;-0.002223;0.002810
22;-0.009782;-0.000803;0.000156
23;0.008398;-0.008917;0.000783
24;0.005184;-0.000111;0.003781
25;-0.005898;-0.005622;-0.000656
26;-0.009533;-0.004324;-0.002901
27;0.002009;-0.001293;0.003393
28;-0.001800;-0.002480;0.009100
29;0.001045;-0.003912;0.003419
30;-0.001940;-0.004362;-0.000518
31;-0.003050;-0.004539;0.002962
32;0.003103;-0.004489;0.002326
33;0.005176;0.000466;0.005586
34;0.003235;-0.005597;-0.000139
35;-0.003419;-0.002413;-0.000355
36;0.005819;-0.000965;0.003716
37;0.003847;-0.003326;0.002109
38;-0.001812;-0.002225;-0.001871
39;-0.002646;-0.003602;0.005671
40;0.001366;-0.001982;-0.000799
41;-0.000349;-0.003942;0.000017
42;-0.002464;-0.002358;0.003425
43;0.007596;-0.002291;0.004872
44;0.004093;-0.002746;0.000844
45;-0.005970;-0.005386;0.000167
46;-0.002795;-0.003435;0.000443
47;-0.000559;-0.000743;0.001390
48;0.002443;-0.004509;0.002464
49;-0.001198;0.000091;-0.001178
50;0.002575;-0.006393;-0.001415
51;0.003855;-0.001718;0.002653
52;0.005678;-0.002158;0.004386
53;0.000421;-0.003529;0.000650
54;-0.005270;-0.004904;-0.001051
55;0.000161;-0.003689;-0.000158
56;-0.002701;-0.000942;-0.000342
57;0.002305;-0.002813;-0.000525
58;0.005530;-0.002245;0.001263
59;-0.002189;-0.002990;0.000541
60;0.003270;-0.001832;-0.003003
61;0.001767;-0.004924;0.002113
62;-0.004100;0.001379;-0.002359
63;-0.006196;-0.008111;0.002356
64;0.000926;-0.000813;0.002419
65;0.001769;-0.003753;0.003310
66;0.002126;-0.002062;0.002956
67;0.007198;-0.004049;0.001412
68;-0.004207;-0.002193;0.001077
69;-0.004802;-0.006296;-0.000663
70;-0.007186;-0.002717;-0.001334
71;0.003506;-0.003328;0.003548
72;0.008156;-0.001381;0.000693
73;-0.003490;-0.003923;0.001093
74;0.000524;-0.003539;-0.000896
75;0.007815;-0.002589;-0.000399
76;-0.002608;-0.003249;0.000970
77;0.007002;-0.001891;-0.000708
78;-0.004418;-0.003300;-0.000297
79;-0.003291;-0.003217;0.000763
80;-0.002815;-0.002785;0.001058
81;0.002905;-0.003747;0.001203
82;-0.001017;-0.001622;0.000374
83;-0.006243;-0.003742;0.002167
84;0.000423;-0.006111;-0.000451
85;-0.002824;-0.001352;-0.000446
86;-0.000665;-0.004664;0.001438
87;0.007372;-0.001203;0.000923
88;-0.001423;-0.004152;0.000465
89;-0.000463;-0.002352;0.000615
90;0.003813;-0.000763;0.000724
91;-0.003758;-0.003164;-0.001392
92;0.008938;0.000215;0.003686
93;0.006532;-0.009163;-0.001223
94;0.031707;-0.009065;-0.006927
95;-0.003078;-0.002018;-0.001429
96;0.033863;-0.011455;-0.001868
97;-0.005825;-0.046010;-0.012706
98;0.043094;0.022844;0.013504
99;0.112521;0.004791;-0.024267
100;-0.045702;-0.008738;-0.025025
101;-0.031847;0.009679;0.001532
102;0.050859;-0.005110;0.053584
103;0.031949;0.012078;0.028922
104;-0.017832;-0.027225;-0.002706
105;0.012644;0.009404;0.005568
106;0.058463;0.001962;0.033643
107;-0.003850;0.003519;0.026214
108;-0.106909;-0.019667;0.022974
109;-0.216549;-0.029266;0.051387
110;-0.239732;-0.059970;0.047782
111;-0.254371;-0.178319;0.073579
112;-0.179318;-0.290587;0.066345
113;0.025632;-0.111688;0.040476
114;0.200157;0.096351;0.091194
115;-0.153326;0.212492;-0.051624
116;-0.194898;0.189284;-0.013631
117;-0.058338;0.028066;-0.019151
118;0.012888;0.030092;-0.055347
119;0.011494;0.036084;-0.099963
120;0.099970;0.016072;-0.043290
121;0.286010;0.056487;-0.029014
122;0.298612;0.013121;-0.050743
123;0.184491;-0.001368;-0.091038
124;0.214980;-0.060666;-0.047476
125;0.231398;-0.063833;-0.019406
126;0.150493;-0.001655;-0.027168
127;-0.075016;-0.482090;-0.029809
128;-0.386335;0.106994;-0.013696
129;-0.027875;-0.271611;-0.070423
130;0.188617;0.187533;-0.073312
131;0.310607;0.094332;0.186008
132;0.052948;0.035651;0.233012
133;0.181452;-0.047829;0.051840
134;0.044154;-0.103169;-0.054903
135;-0.259069;0.055838;0.006901
136;-0.070929;-0.032744;0.063099
137;-0.004180;0.036817;0.047394
138;-0.021345;0.018068;-0.023566
139;-0.067987;-0.001788;-0.049687
140;-0.054859;0.007976;-0.005386
141;-0.164806;0.011219;0.025177
142;-0.230882;-0.050584;0.035182
143;-0.011875;-0.041786;0.057212
144;0.284121;-0.118104;0.023836
145;-0.058045;-0.210894;0.002860
146;-0.451003;-0.365563;0.100208
147;-0.446046;-0.277323;0.084657
148;-0.507808;-0.318981;0.012843
149;-0.740763;-0.200588;-0.149416
150;-0.467963;-0.396987;-0.003758
151;-0.002242;-0.132278;0.304064
152;-0.014695;-0.063006;0.082200
153;0.007555;0.303087;-0.013582
154;0.044613;0.231163;0.035381
155;-0.011778;0.409960;-0.084720
156;-0.031514;0.177197;-0.038811
157;0.365445;0.073895;-0.050863
158;0.401509;0.144763;-0.075632
159;0.494598;-0.115519;-0.012102
160;0.375135;-0.140867;-0.084694
161;0.252722;-0.056998;-0.129908
162;0.281666;-0.065896;-0.075288
163;0.311579;-0.007039;-0.075640
164;0.193998;-0.015640;0.012210
165;-0.277486;-0.558516;-0.391067
166;0.196511;0.032303;0.098565
167;0.292220;-0.208716;-0.251745
168;0.058238;0.276599;0.259064
169;0.139853;-0.084395;0.213237
170;-0.014143;0.045890;-0.082232
171;-0.063201;-0.113209;-0.058168
172;-0.030044;0.033651;0.015158
173;-0.005530;0.001888;0.057473
174;-0.101619;-0.011677;0.012917
175;-0.140731;0.000854;-0.054528
176;-0.093177;0.019047;-0.019385
177;-0.037979;0.007813;0.055683
178;-0.201833;0.001577;0.051873
179;-0.079818;-0.056810;0.028696
180;0.154282;-0.126406;0.020718
181;0.101242;-0.100961;0.076691
182;-0.190108;-0.230102;0.161208
183;-0.339892;-0.294810;0.095462
184;-0.550098;-0.393876;-0.002462
185;-0.855005;-0.381107;0.055501
186;-0.774480;-0.230686;0.116696
187;-0.261436;-0.267150;0.085122
188;-0.118236;-0.231717;0.255271
189;0.081670;0.131099;-0.009391
190;0.121860;0.194793;0.069956
191;0.015793;0.297265;0.062729
192;-0.087792;0.319972;-0.121864
193;0.106087;0.191841;-0.089839
194;0.405604;-0.061756;0.010345
195;0.620424;-0.015296;0.036487
196;0.503543;-0.093337;0.086391
197;0.291548;-0.072364;0.012370
198;0.396583;0.001531;-0.012257
199;0.302987;-0.034715;-0.046908
200;-0.398791;-1.045726;-0.658663
201;-0.126813;0.323472;-0.024938
202;0.829410;0.009505;-0.020106
203;0.668166;0.114771;0.293134
204;0.484777;-0.038953;0.230522
205;-0.228435;-0.064522;-0.127198
206;-0.457704;-0.053297;-0.023844
207;0.148127;-0.022125;0.075327
208;0.367171;0.056866;0.114750
209;-0.120955;-0.040918;0.001612
210;-0.548415;-0.038605;0.009926
211;-0.220748;-0.010869;-0.005389
212;-0.147022;-0.019864;0.107157
213;-0.318710;-0.123499;0.074683
214;-0.195707;-0.148714;0.052666
215;-0.237282;-0.336868;0.101019
216;-0.644411;-0.542293;0.054268
217;-0.769514;-0.733434;-0.006085
218;-0.753786;-0.390335;0.037520
219;-0.219471;-0.385734;0.096234
220;-0.087421;-0.081103;0.274306
221;-0.030737;0.242714;-0.033499
222;0.136850;0.478580;-0.075236
223;0.134571;0.452518;-0.012351
224;-0.133793;0.559741;-0.216965
225;-0.095776;0.153857;0.061355
226;0.597799;-0.214000;0.124270
227;0.592089;-0.075527;-0.065443
