index;x;y;z
0;-0.036168;0.018493;-0.006458
1;0.058485;-0.001525;0.027238
2;0.024082;0.002847;-0.004373
3;0.010047;0.005373;-0.025377
4;0.004265;-0.003207;-0.018971
5;-0.029650;0.004994;-0.014193
6;0.032795;-0.005604;0.028404
7;-0.065424;-0.018444;-0.031447
8;0.075400;0.017420;0.000466
9;-0.036181;-0.021766;-0.021946
10;-0.002707;0.004418;0.006578
11;0.006488;-0.001842;0.035495
12;-0.025955;-0.016480;0.014825
13;0.037404;0.003580;0.010579
14;0.048489;-0.002915;0.003179
15;-0.019637;-0.006030;-0.025485
16;-0.027648;-0.009189;-0.014509
17;-0.036805;-0.010427;0.014407
18;-0.000166;-0.000092;0.005053
19;-0.009576;-0.003798;-0.026832
20;-0.004320;-0.001867;-0.026139
21;0.026178;0.006041;0.002886
22;-0.023774;0.000160;0.008603
23;-0.026220;-0.003911;0.022758
24;-0.030768;-0.012038;0.014925
25;-0.033359;-0.005181;0.028584
26;-0.052219;-0.002191;0.021784
27;-0.057158;0.008325;0.023267
28;0.002074;-0.002522;0.024387
29;0.046083;0.004481;-0.008445
30;0.059824;-0.006056;-0.041504
31;0.041987;-0.000498;-0.000979
32;0.050639;0.001241;-0.009543
33;0.040978;0.004957;0.007081
34;-0.014152;-0.009029;-0.013609
35;-0.060710;-0.016729;0.018748
36;-0.012125;0.006315;0.017787
37;-0.013344;-0.012141;0.006139
38;-0.007682;-0.000150;-0.015262
39;-0.019270;-0.003392;-0.027798
40;0.073767;-0.002527;-0.040712
41;0.021180;-0.008892;0.011457
42;0.016529;0.006847;0.000899
43;0.013803;-0.000911;0.013621
44;0.004236;-0.002156;-0.005247
45;0.006914;0.001633;0.003390
46;0.017563;-0.006424;0.007320
47;-0.005677;0.008345;0.003992
48;0.001384;-0.004081;0.003800
49;-0.028137;-0.011814;0.011904
50;0.007339;-0.009529;-0.002680
51;0.007797;-0.001463;0.012621
52;0.003705;-0.001293;-0.002071
53;-0.010547;-0.006719;0.001903
54;0.017203;-0.006073;0.010623
55;0.027330;-0.007863;-0.000254
56;0.007405;0.000834;0.000834
57;0.008509;-0.008760;-0.007863
58;0.000947;0.002781;-0.006016
59;0.016128;-0.007337;-0.005107
60;0.003564;-0.005400;0.000178
61;0.005305;0.002037;-0.005913
62;-0.014007;-0.009546;0.006683
63;-0.005410;-0.000747;0.001284
64;-0.027570;-0.008015;0.002923
65;-0.011789;0.000180;0.010195
66;-0.018872;-0.013744;0.007258
67;-0.014893;-0.000257;0.014041
68;0.000551;-0.007923;0.002224
69;0.016500;-0.009596;0.001843
70;0.008518;-0.001274;0.000728
71;0.001464;-0.004146;-0.001998
72;0.001836;-0.006250;-0.002058
73;-0.017186;0.001487;-0.001277
74;-0.017745;0.000446;0.010990
75;-0.033527;-0.003145;0.008054
76;-0.065522;-0.003487;0.012072
77;0.030085;-0.009849;0.008180
78;0.024517;0.011291;-0.003080
79;-0.019369;-0.001028;-0.023578
80;0.041221;-0.001911;-0.002495
81;0.063814;0.002680;-0.010591
82;0.067782;0.006936;-0.038879
83;0.056750;0.010794;-0.032793
84;0.051562;0.000554;-0.003185
85;0.044420;0.031320;-0.024961
86;-0.020344;0.003564;-0.020045
87;0.059967;0.014027;0.020925
88;0.168162;-0.019450;0.004316
89;0.079776;0.020048;-0.041649
90;0.077318;-0.027837;-0.025620
91;0.057394;0.005760;-0.023066
92;0.041551;0.010627;0.029227
93;0.002077;0.019156;0.018230
94;-0.028504;-0.015079;-0.000409
95;-0.019817;-0.004663;0.006752
96;-0.022870;0.005948;0.010257
