index;x;y;z
0;0.000545;-0.051929;-0.002444
1;-0.032504;-0.028909;0.004271
2;0.008711;-0.003588;-0.027504
3;0.000325;-0.003920;0.029734
4;0.025755;0.037347;-0.063784
5;0.029625;0.013417;-0.026548
6;-0.039338;-0.022502;0.025621
7;0.025287;0.005063;-0.025432
8;0.028180;0.016213;-0.007845
9;-0.024785;0.012014;0.002833
10;-0.058084;-0.016207;0.002443
11;0.061017;0.023697;0.029975
12;-0.034496;0.006420;0.036119
13;0.004094;-0.013007;-0.019694
14;-0.050306;-0.004845;0.003532
15;0.024273;-0.016848;-0.026894
16;-0.000753;-0.024570;0.032957
17;-0.031061;0.013440;-0.021426
18;-0.040705;-0.023066;-0.071861
19;-0.030834;-0.014511;-0.001219
20;-0.039915;-0.020488;0.041530
21;-0.019846;-0.008420;0.024230
22;-0.008151;-0.027529;0.026169
23;-0.014872;-0.025631;-0.002421
24;-0.012122;-0.018678;0.028405
25;-0.031453;-0.029471;0.022567
26;-0.004148;-0.006532;0.039793
27;0.018936;0.012393;-0.004776
28;-0.007638;-0.024630;-0.006092
29;0.004279;-0.015584;0.033842
30;0.033462;0.010622;0.000816
31;0.042729;0.008858;-0.017805
32;0.044539;0.015025;-0.031061
33;0.005203;-0.019582;-0.023625
34;-0.034240;-0.021147;-0.009235
35;-0.017873;-0.001588;-0.009935
36;0.029771;0.019623;-0.031588
37;-0.003202;-0.010579;-0.016477
38;0.000496;0.007487;0.018653
39;-0.012008;-0.021852;0.009003
40;0.010692;-0.017713;0.045488
41;-0.002321;-0.004324;0.049627
42;0.039865;0.017065;0.041516
43;0.054056;0.028674;0.012851
44;0.029476;0.032788;-0.032152
45;-0.017145;0.000460;-0.043651
46;-0.025882;-0.017420;-0.001042
47;-0.009552;-0.025604;-0.006424
48;0.033766;-0.008826;0.021567
49;0.034422;-0.014705;0.006186
50;0.000387;-0.015866;-0.021377
51;-0.044639;-0.014800;-0.050020
52;-0.063073;-0.031909;-0.038495
53;-0.045485;-0.019636;-0.025294
54;-0.022367;-0.008492;-0.011595
55;0.008022;-0.019032;0.014549
56;0.004200;-0.026859;0.050512
57;-0.016405;-0.017386;0.005328
58;-0.011256;-0.019744;-0.016793
59;-0.018666;-0.012031;-0.023293
60;-0.011166;-0.009944;-0.024330
61;0.011510;-0.005223;-0.017296
62;0.019984;-0.005290;0.003413
63;-0.017804;-0.018767;0.002151
64;0.010139;-0.011410;0.043994
65;0.012550;-0.000713;-0.004838
66;0.016002;0.009955;-0.048569
67;0.010950;0.021246;-0.010061
68;0.033652;0.013067;0.001790
69;0.030273;0.040005;-0.065877
70;0.036607;0.013082;0.004986
71;0.015783;-0.029743;0.099406
72;0.007503;-0.012777;0.025428
73;0.019305;0.006189;-0.002421
74;0.000304;-0.007976;0.002907
75;-0.003653;0.000261;0.005483
76;-0.009432;-0.016715;0.020126
77;0.000978;-0.010172;-0.008066
78;0.000094;-0.017352;0.013057
79;0.004939;-0.011566;0.010563
80;0.007047;-0.013900;0.014578
81;-0.004304;-0.032050;0.004713
82;-0.034493;-0.055090;0.020218
83;-0.060838;-0.062326;-0.017384
84;-0.076832;-0.058508;-0.045678
85;-0.053924;-0.077557;-0.056783
86;-0.084578;-0.094514;-0.039004
87;-0.146829;-0.060127;-0.066555
88;-0.126479;-0.080816;-0.063794
89;-0.065788;-0.109668;-0.024359
90;-0.092789;-0.047425;-0.093795
91;-0.110896;-0.024778;-0.143665
92;-0.155488;-0.037806;-0.101508
93;-0.137444;-0.015240;-0.068072
94;0.053769;0.095957;-0.026582
95;0.014870;0.002350;-0.130888
96;0.079434;0.091138;-0.010645
