index;x;y;z
0;0.045670;0.068472;-0.119964
1;-0.020614;0.020879;-0.086777
2;-0.005519;-0.039550;0.051013
3;0.008317;-0.011917;0.089746
4;0.019946;-0.005319;0.010919
5;0.049461;0.013839;-0.061728
6;0.054113;0.005236;-0.060967
7;0.013846;-0.010435;-0.020867
8;-0.013632;0.016901;0.002945
9;-0.028376;-0.005430;0.003147
10;0.001029;-0.017642;0.033462
11;0.008128;-0.006543;-0.000272
12;-0.015928;-0.017203;-0.016051
13;-0.016991;-0.003530;-0.001959
14;-0.019137;-0.003477;0.010923
15;-0.018479;-0.012501;0.037796
16;-0.010330;-0.004488;0.020018
17;-0.011757;0.003964;0.003808
18;0.014721;0.002739;0.031416
19;0.037634;-0.014495;0.021051
20;0.022320;0.003941;0.042837
21;0.059876;0.081953;0.063530
22;0.084545;0.144526;0.029245
23;0.057829;-0.011584;-0.029824
24;-0.010791;-0.153872;-0.094812
25;-0.094401;-0.140147;-0.123481
26;-0.103259;-0.004697;-0.071843
27;0.014402;0.079865;-0.001613
28;0.110303;0.078069;0.073163
29;0.081174;-0.012816;0.091902
30;-0.022419;-0.032216;0.011494
31;-0.064246;-0.016537;-0.060717
32;-0.039267;-0.005816;-0.041637
33;-0.022484;-0.002212;-0.014306
34;-0.022488;-0.010443;-0.006301
35;-0.020311;-0.021438;0.006577
36;-0.011529;-0.014412;0.005406
37;-0.000355;0.005767;0.015524
38;0.010328;0.018871;0.006465
39;0.024382;0.008510;0.005389
40;0.004531;-0.011447;0.020100
41;-0.003484;-0.018682;0.021425
42;0.013928;0.007588;0.018659
43;0.035929;0.004733;-0.010278
44;0.023675;0.009070;-0.030898
45;0.028507;-0.001712;-0.025530
46;0.026628;-0.006629;-0.014540
47;-0.004228;-0.009101;-0.023812
48;-0.009657;-0.027592;-0.012658
49;0.029960;-0.003919;0.016131
50;0.012617;0.054100;0.004393
51;-0.031580;-0.038732;-0.048509
52;-0.017304;-0.019720;-0.001002
53;0.000963;-0.034241;0.090996
54;0.009167;-0.008157;0.095176
55;-0.053655;-0.043953;0.014422
56;-0.015937;-0.016062;0.026659
57;0.002636;-0.002735;0.029279
58;-0.002738;0.005157;-0.013212
59;0.015037;0.011383;-0.035861
60;0.024343;0.010137;-0.016670
61;0.007611;-0.007743;-0.012637
62;-0.017588;-0.009520;-0.012948
63;-0.037590;-0.021711;-0.010491
64;-0.045150;-0.025088;-0.010290
65;-0.024735;-0.016847;0.000922
66;-0.004803;-0.007056;0.004257
67;0.008114;-0.002151;0.003111
