index;x;y;z
0;-0.035224;-0.001457;-0.047287
1;-0.016167;-0.008413;0.027322
2;0.009434;-0.009834;0.040966
3;0.007522;0.005327;0.014416
4;-0.008742;-0.007283;0.006211
5;-0.014832;-0.008110;0.022246
6;-0.007801;-0.016140;0.009714
7;0.002044;-0.008697;0.014971
8;0.009544;-0.005473;-0.007097
9;0.005494;-0.016202;0.008541
10;0.025735;-0.008767;-0.009464
11;0.004208;0.000165;0.011374
12;0.024196;-0.001057;-0.002473
13;0.016010;0.002633;-0.004062
14;0.012652;-0.001125;-0.008996
15;0.020378;-0.002859;-0.013458
16;-0.009399;-0.002425;-0.000374
17;-0.008525;-0.002273;0.011530
18;-0.003749;-0.007637;-0.002681
19;-0.007420;-0.007220;0.007782
20;-0.008677;-0.010121;0.002134
21;0.001286;-0.007354;0.006970
22;-0.009821;-0.006490;0.004042
23;-0.001069;-0.003829;0.002895
24;-0.015001;-0.008063;-0.006594
25;-0.006382;-0.004414;-0.000652
26;-0.003751;-0.007544;0.000297
27;0.003063;-0.005101;0.013275
28;0.005741;0.000872;-0.022554
29;0.010070;-0.001813;-0.011220
30;-0.004786;-0.009744;0.015956
31;0.002316;-0.008037;0.009192
32;0.006691;-0.002438;-0.005489
33;0.008683;-0.000819;-0.009194
34;0.001576;-0.002637;-0.004966
35;-0.000602;-0.006808;0.013840
36;0.007206;-0.011916;-0.008777
37;-0.009073;-0.013638;0.000776
38;-0.013204;0.002210;-0.021183
39;-0.007401;-0.019698;0.000908
40;-0.003464;-0.018525;0.001134
41;-0.004685;0.012205;-0.008060
42;0.001844;-0.010138;0.009725
43;-0.001920;0.011870;0.015044
44;0.010524;-0.009734;-0.011976
45;0.002369;-0.010434;0.017720
46;-0.002072;-0.013195;0.000504
47;0.009746;-0.007372;-0.004915
48;-0.003517;-0.003390;-0.023676
49;0.005520;-0.005318;-0.013759
50;-0.003141;-0.005688;-0.002913
51;0.005508;0.001529;-0.015389
52;-0.000591;-0.008934;0.001633
53;0.010205;-0.001692;0.009661
54;-0.001384;-0.012193;0.016426
55;0.005219;-0.002023;0.009188
56;0.003333;0.000837;-0.008982
57;0.029165;0.007648;0.012722
58;0.010625;0.006197;0.006760
