index;x;y;z
172;-0.006121;0.085700;-0.042628
173;-0.030458;0.146961;-0.020793
174;0.061344;0.113534;-0.113265
175;0.093923;-0.082463;-0.120085
176;-0.029263;-0.152765;0.017718
177;-0.056687;-0.113066;0.110602
178;-0.042540;0.004928;0.044580
179;0.018869;-0.006724;-0.008239
180;0.029472;-0.059067;0.078113
181;0.011930;-0.069082;0.097279
182;-0.029643;-0.073788;0.072858
183;-0.001928;-0.086819;0.050486
184;0.036740;-0.055166;0.033321
185;0.036134;-0.059975;0.005925
186;-0.059122;-0.048515;-0.024194
187;-0.205770;0.024950;-0.021677
188;-0.291866;0.213313;-0.059275
189;-0.203424;0.020835;-0.221232
190;-0.124543;-0.209099;-0.170009
191;-0.210121;-0.118087;0.072266
192;-0.226995;-0.089737;0.055181
193;-0.197093;0.110026;-0.199686
194;-0.068730;0.173693;-0.243599
195;0.059142;0.119469;-0.090225
196;0.206914;0.133233;0.047050
197;0.406082;0.183223;0.146433
198;0.499475;0.235790;0.245832
199;0.494247;0.284996;0.191583
200;0.517650;0.295524;0.118543
201;0.481200;0.311356;0.075530
202;0.392781;0.384654;0.045192
203;0.362964;0.546748;0.044663
204;0.361286;0.421363;-0.133711
205;0.262671;0.206286;-0.265199
206;-0.057118;0.177910;-0.163398
207;-0.238163;0.132583;-0.075329
208;-0.249204;0.176438;-0.068175
209;-0.232979;0.131321;-0.117153
210;-0.397031;-0.049945;-0.164715
211;-0.619320;-0.151694;-0.048863
212;-0.683434;-0.226847;0.043597
213;-0.703415;-0.282727;-0.003950
214;-0.784166;-0.284561;-0.050313
215;-0.777815;-0.210377;-0.034339
216;-0.808710;-0.115098;-0.013981
217;-0.775806;0.141524;-0.062447
218;-0.610093;0.059211;-0.184123
219;-0.432372;-0.013802;-0.222736
220;-0.288653;0.222528;-0.105097
221;-0.100963;0.482514;-0.057043
222;0.055037;0.678715;-0.166087
223;0.248528;0.602563;-0.282413
224;0.510367;0.507051;-0.253352
225;0.658867;0.432407;-0.107829
226;0.747249;0.391442;0.026149
227;0.779886;0.350047;0.129502
228;0.785537;0.321243;0.152472
229;0.723791;0.378857;0.138728
230;0.707120;0.460528;0.079867
231;0.522242;0.712061;0.096570
232;0.475757;0.649001;-0.044833
233;0.468443;0.408394;-0.211136
234;0.068508;0.353803;-0.161695
235;-0.267041;0.300402;-0.020082
236;-0.361412;0.286104;0.032625
237;-0.299991;0.213338;-0.110467
238;-0.393793;0.097991;-0.190568
239;-0.544077;-0.060112;-0.155320
240;-0.612374;-0.126362;-0.080270
241;-0.697420;-0.161007;-0.029186
242;-0.823487;-0.177876;-0.114831
243;-0.906928;-0.165160;-0.194799
244;-1.019289;-0.099444;-0.188886
245;-0.983813;-0.058729;-0.180942
246;-0.773962;-0.158328;-0.208959
247;-0.592981;-0.120941;-0.146037
248;-0.424174;0.191460;-0.031053
249;-0.330350;0.517920;-0.038499
250;-0.230900;0.692474;-0.152342
251;-0.004092;0.660370;-0.332114
252;0.257173;0.547723;-0.349761
253;0.464208;0.521498;-0.200471
254;0.619480;0.475705;-0.064625
255;0.783693;0.524731;0.084683
256;0.909385;0.588502;0.212754
257;0.867459;0.558686;0.142854
258;0.794686;0.737006;0.066623
259;0.902045;0.678834;-0.023817
260;0.817208;0.594196;-0.175601
261;0.458882;0.529883;-0.202941
262;0.096715;0.569030;-0.090076
263;-0.102949;0.515061;0.013924
264;-0.211310;0.490730;0.026558
265;-0.330006;0.374730;-0.099409
266;-0.515376;0.236200;-0.143604
267;-0.663692;0.123466;-0.101413
268;-0.753294;0.092703;0.005235
269;-0.904165;0.009573;0.035764
270;-1.073602;-0.082494;0.003390
271;-1.163476;-0.172631;-0.079956
272;-1.302847;-0.077973;-0.071778
273;-1.162040;-0.214220;-0.048558
274;-1.014369;-0.203706;-0.001475
275;-0.848957;0.131650;0.054184
276;-0.609076;0.517009;-0.052661
277;-0.454972;0.759550;-0.250539
278;-0.210422;0.875154;-0.339422
279;0.111549;0.851862;-0.332706
280;0.347691;0.780805;-0.219825
281;0.541167;0.723209;-0.135612
282;0.766472;0.695213;-0.044240
283;0.963542;0.681929;0.075238
284;1.087373;0.597455;0.094376
285;1.102337;0.576491;0.003074
286;0.899143;0.722427;-0.037807
287;0.811980;0.691595;-0.087455
288;0.675706;0.619510;-0.195204
289;0.266627;0.634160;-0.145713
290;0.035085;0.573171;-0.011847
291;-0.102844;0.611189;0.035744
292;-0.161490;0.519669;-0.125987
293;-0.333733;0.418544;-0.165227
294;-0.557209;0.326370;-0.033403
295;-0.735663;0.181598;0.033328
296;-0.912583;0.119491;0.079267
297;-1.076867;-0.010802;0.029154
