index;x;y;z
0;0.012759;-0.009293;0.004999
1;-0.014561;-0.038879;-0.006084
2;-0.014096;-0.023166;0.003671
3;0.013216;0.013982;0.006083
4;0.003662;0.005979;-0.008772
5;0.001628;-0.008496;-0.000199
6;-0.004016;-0.011182;0.001796
7;-0.007020;-0.005622;-0.004539
8;-0.000525;-0.001826;-0.004195
9;0.004621;0.002490;-0.007714
10;0.004265;-0.005068;-0.007747
11;-0.006008;-0.010460;0.003433
12;0.000013;-0.011825;0.011465
13;-0.004094;-0.003508;0.011248
14;0.002965;-0.008666;0.007522
15;0.022075;0.000692;-0.009766
16;0.026609;-0.007478;0.004087
17;0.042070;-0.020928;0.011972
18;0.026005;-0.006167;-0.015872
19;0.060209;-0.009534;-0.016784
20;0.033401;-0.006034;0.009051
21;-0.029076;0.022340;0.013755
22;-0.060373;0.009007;0.034754
23;-0.070556;0.000934;0.031326
24;-0.059047;0.014682;0.025773
25;-0.014250;-0.004893;-0.015902
26;0.042169;-0.031795;-0.017402
27;0.044740;-0.037818;-0.036436
28;0.033259;-0.025093;-0.042452
29;0.007464;-0.001769;-0.020575
30;-0.023686;-0.018529;-0.020164
31;-0.008990;0.001511;-0.003032
32;-0.022534;0.002220;-0.009837
33;-0.031969;-0.007431;0.004120
34;-0.064415;0.020124;-0.020538
35;-0.062147;0.020646;-0.032045
36;-0.039120;0.005026;0.006823
37;-0.030586;0.007597;0.013506
38;-0.033642;0.010777;0.029004
39;-0.028666;0.012385;0.021266
40;-0.021640;-0.005563;0.019204
41;-0.007075;-0.010206;0.009388
42;-0.000825;0.007464;0.022963
43;-0.029666;-0.017240;0.028918
44;-0.006419;-0.002131;0.012170
45;0.013079;-0.009241;-0.000967
46;0.009901;-0.008575;-0.011259
47;-0.025136;0.016257;-0.015404
48;-0.025464;-0.000436;0.005872
49;0.015999;0.012758;0.018330
50;0.052410;-0.024779;-0.010187
51;0.026714;-0.025824;-0.024570
52;-0.018982;0.000190;-0.008761
53;-0.021909;0.008326;0.002216
54;-0.024008;-0.002626;-0.004792
55;-0.011124;-0.004403;0.024241
56;0.004080;-0.012662;0.007654
57;0.030245;-0.004591;0.006804
58;0.012644;-0.017521;-0.005800
59;0.003231;-0.017250;0.003249
60;-0.017826;0.000851;0.028284
61;-0.014424;0.033168;0.051013
62;0.031835;-0.035251;0.054491
63;0.031557;-0.038232;0.044350
64;0.025567;0.027273;0.047125
65;-0.025181;0.023244;0.058834
66;-0.044919;0.016574;0.042953
67;-0.008812;-0.033036;0.060969
68;0.051884;-0.015897;-0.014091
69;0.089344;-0.003402;0.011795
70;0.062346;-0.018507;0.029269
71;0.030440;-0.001764;0.017298
72;0.033531;0.022520;0.027595
73;-0.023886;0.003412;0.072325
74;-0.138119;-0.034266;0.071692
75;-0.127830;-0.014239;-0.042402
76;-0.076721;0.029347;-0.154180
77;-0.039087;0.119445;-0.011052
78;-0.064264;0.039965;-0.050771
79;-0.013033;-0.098635;-0.041630
80;-0.012984;-0.135943;-0.077048
81;0.038670;-0.046468;-0.118311
82;-0.042333;-0.019772;-0.181380
83;-0.175698;-0.014262;-0.189221
84;-0.032597;-0.084338;-0.186412
85;0.016776;-0.190549;-0.124839
86;-0.053768;-0.163438;-0.013986
87;-0.134931;0.713425;-0.086471
88;-0.041820;0.012149;0.058666
89;0.042378;-0.236717;0.206201
90;0.073861;-0.128018;0.283252
91;-0.046737;0.162611;0.093490
92;0.043553;0.029655;-0.049106
93;0.145831;-0.121146;0.131521
94;0.053294;-0.059778;0.053159
95;0.035532;0.004293;0.039262
96;0.021968;-0.087215;-0.020759
97;0.084888;-0.052264;-0.007401
98;0.040486;-0.010923;-0.103240
99;0.075843;-0.046819;-0.080313
100;0.138967;-0.038844;-0.058190
101;0.107459;0.034763;0.011866
102;0.090797;0.204490;0.049502
103;0.111362;0.221598;-0.041168
104;-0.056200;0.019082;0.044967
105;-0.169808;-0.158239;0.093792
106;-0.064528;-0.086176;0.062251
107;0.091725;0.115367;0.035748
108;-0.037656;0.143029;0.040393
109;-0.111500;-0.047826;0.005665
110;-0.072531;-0.074381;0.061954
111;-0.101806;-0.066232;0.009324
112;-0.055822;-0.123320;-0.019227
113;0.077613;-0.072943;-0.013454
114;0.005141;-0.077833;-0.102878
115;-0.032279;-0.089184;-0.099356
116;0.037144;-0.000417;-0.142309
117;-0.015437;0.014706;-0.151335
118;0.115934;-0.117251;-0.247364
119;-0.004140;0.395632;-0.019074
120;-0.288642;0.220617;0.205527
121;-0.040413;-0.143574;0.068455
122;-0.083646;-0.290807;0.242716
123;-0.064169;0.091902;0.196606
124;-0.012061;0.172740;-0.070637
125;0.151898;-0.103034;0.096697
126;0.000879;-0.130712;0.105780
127;0.034876;-0.024478;0.036076
128;0.038086;-0.030463;0.017768
129;-0.053659;-0.068129;0.069745
130;0.067427;-0.021914;-0.059029
131;0.070931;0.053850;-0.073783
132;0.009021;-0.016324;-0.048345
133;0.124888;0.024959;-0.099388
134;0.112044;-0.010170;-0.127058
135;0.153247;0.056675;-0.056162
136;0.168501;0.082942;0.124644
137;-0.155050;0.036557;-0.018502
138;-0.174678;0.016867;-0.015299
139;0.073158;0.170684;0.033454
140;0.041115;0.053913;0.067808
141;-0.104552;0.062801;0.047168
142;-0.127203;-0.078292;0.047166
143;-0.084421;-0.106544;0.080743
144;-0.067991;-0.206410;0.022972
145;0.031142;-0.129004;0.083078
146;0.038639;-0.080324;-0.063849
147;-0.016039;-0.111741;-0.121522
148;0.084481;0.064847;-0.199376
149;0.135840;0.105413;-0.185071
150;-0.004118;0.168373;-0.204491
151;-0.222157;0.330985;0.198051
152;-0.278204;-0.062980;0.096791
153;-0.063642;-0.344173;0.350321
154;0.009598;-0.022488;0.288095
155;0.101567;0.325618;-0.109612
156;0.055523;-0.031717;0.101029
157;0.049772;-0.148311;0.092607
158;0.066574;-0.169748;0.011255
159;0.068092;-0.075849;-0.057696
160;0.162917;-0.098068;-0.098852
161;0.160319;-0.021325;-0.083290
162;0.059181;-0.001134;-0.113822
163;0.249044;0.164904;-0.139436
164;0.232917;0.231329;-0.041066
165;-0.042805;0.044705;0.129125
166;-0.377201;-0.090977;-0.031218
167;-0.076061;0.110671;0.066323
168;0.075882;0.236915;-0.001026
169;0.016880;0.041398;0.087114
170;-0.126540;-0.181638;0.091577
171;-0.150129;-0.173161;0.092368
172;-0.170919;-0.175062;-0.009338
173;-0.028694;-0.179116;-0.105000
174;-0.068492;0.055994;-0.022817
175;-0.079244;0.296485;-0.221660
176;0.010697;0.035631;-0.052720
177;-0.226026;0.229203;0.233078
178;0.000720;-0.032808;0.178349
179;-0.105838;-0.218092;0.412270
180;0.027812;0.091827;-0.085918
181;0.019570;0.096667;-0.074929
182;0.061829;-0.103919;0.024367
183;0.151156;-0.205311;0.020152
184;0.019089;-0.148798;-0.041517
185;0.135448;-0.041609;-0.098562
186;0.143886;-0.041160;-0.080312
187;0.257599;0.092755;-0.214133
188;0.288631;0.204279;-0.163814
189;0.311927;0.315495;-0.006833
190;-0.085012;-0.131410;0.119809
191;-0.434933;-0.130580;0.031806
192;-0.073612;0.236539;0.110086
193;0.223280;0.218963;-0.010185
194;0.015533;-0.062173;0.094300
195;-0.101731;-0.146216;0.146893
196;-0.201129;-0.180056;0.087803
197;-0.127058;-0.120900;-0.121202
198;0.033053;-0.129415;-0.162210
199;-0.004121;0.065786;0.059391
200;0.072168;0.038707;-0.360482
201;-0.208726;0.132125;0.269292
202;-0.165314;0.215415;0.227075
203;-0.009327;-0.224956;0.222684
204;0.086719;-0.102081;0.152860
205;0.037653;0.259047;0.037315
206;-0.056686;-0.006904;0.074056
207;0.071315;-0.170280;0.116014
208;-0.019977;-0.180536;-0.016549
209;0.075930;-0.007077;-0.132847
210;0.123995;-0.046710;-0.120741
211;0.173319;-0.096654;-0.136753
212;0.345141;0.095287;-0.261495
213;0.286078;0.093210;-0.084512
214;0.137404;0.178495;0.097683
215;-0.265236;0.024008;0.024341
216;-0.362941;0.120788;0.023416
217;0.113545;0.154154;0.128242
218;0.217330;0.209403;-0.024691
219;-0.010184;-0.066487;0.192572
220;-0.136084;-0.180915;0.131866
221;-0.225096;-0.150881;-0.032250
222;-0.041962;-0.296566;-0.035455
223;0.195325;-0.287335;0.065542
224;-0.073959;0.398615;-0.144962
225;-0.223426;0.067341;-0.426011
226;0.012384;0.369994;0.417665
227;-0.268543;-0.171978;0.200354
228;0.204283;-0.140152;0.407786
229;-0.051339;0.221715;0.202123
230;-0.131002;0.029186;-0.155136
231;-0.000848;-0.112965;0.138869
232;0.131700;-0.105692;0.076010
233;0.033727;-0.176517;-0.012030
234;0.099471;-0.078781;-0.064773
235;0.154341;-0.054278;-0.101476
236;0.121455;-0.032019;-0.178159
237;0.332121;0.138385;-0.200321
238;0.294557;0.171200;-0.136034
239;0.165945;0.299148;-0.065550
240;-0.193590;-0.094948;0.055443
241;-0.397135;-0.094571;0.047208
242;0.043896;0.101757;0.157795
243;0.110331;0.224062;-0.064810
244;-0.056946;-0.028438;0.094134
245;-0.096835;-0.124583;0.096946
246;-0.187111;-0.181878;0.069888
247;-0.148339;-0.228195;-0.133647
248;0.119275;-0.217849;-0.149410
249;0.096327;0.139798;-0.038258
250;0.029263;0.355741;-0.474435
251;-0.127633;0.233598;0.402079
252;-0.249745;-0.263361;0.369522
253;-0.007816;-0.107157;0.106243
254;0.001132;0.151905;0.225721
255;0.018557;0.173390;-0.081958
256;0.024897;-0.072691;0.111390
257;0.043043;-0.167373;0.029390
258;0.094442;-0.097175;-0.057785
259;0.116058;-0.022862;-0.186278
260;0.156628;-0.095352;-0.227938
261;0.157318;-0.109178;-0.123684
262;0.338148;0.048365;-0.320112
263;0.250507;0.255436;0.036379
