index;x;y;z
0;-0.000432;0.001255;-0.004700
1;0.014714;-0.009515;-0.004576
2;0.002204;-0.000792;-0.007224
3;-0.009325;-0.005725;-0.000087
4;-0.008248;-0.009539;0.008488
5;-0.010018;-0.002156;0.005787
6;0.008915;-0.003044;0.002264
7;0.020280;-0.004893;0.005423
8;0.003901;-0.001888;0.001443
9;-0.008807;-0.007042;-0.007617
10;0.003728;-0.004548;-0.008294
11;0.007619;-0.001828;-0.005072
12;0.014817;-0.004396;-0.003703
13;0.008324;-0.004550;-0.001822
14;-0.004419;-0.005229;0.003626
15;-0.005213;-0.004171;0.009477
16;-0.006922;-0.006068;0.004897
17;-0.003292;-0.002450;0.006087
18;-0.001025;0.000900;0.007325
19;-0.004013;0.001940;0.010582
20;-0.003098;-0.011952;-0.001029
21;0.005021;-0.002559;-0.001668
22;0.000526;0.000479;0.002271
23;0.001892;-0.007199;-0.003992
24;0.000596;-0.006207;0.002011
25;0.004625;-0.003051;-0.000748
26;0.002609;-0.005205;-0.001202
27;0.003056;-0.008674;-0.000627
28;0.001483;-0.001054;-0.001821
29;-0.004619;-0.003862;0.001472
30;-0.009563;-0.006005;0.000848
31;-0.011625;-0.008169;-0.001520
32;-0.006982;-0.004863;0.003271
33;-0.003571;-0.001979;0.001621
34;-0.003596;-0.002195;-0.000454
35;-0.004010;-0.003391;0.001557
36;0.002284;-0.003571;0.000778
37;0.001849;-0.005513;0.002533
38;0.002522;-0.006104;-0.001055
39;0.008924;-0.000043;-0.001945
40;0.006018;-0.003355;0.001208
41;0.006198;-0.003766;0.001803
42;-0.005959;-0.004008;0.001490
43;-0.006240;-0.006397;0.004193
44;-0.007432;-0.000333;0.005769
45;0.003193;-0.003850;0.001335
46;0.009389;-0.003165;-0.000145
47;0.001165;-0.007314;-0.001970
48;-0.001444;-0.002415;0.000942
49;-0.006295;-0.004783;-0.000917
50;-0.008809;-0.006346;0.001649
51;-0.001875;-0.001878;0.000799
52;-0.002731;-0.005875;-0.003233
53;-0.001229;-0.003822;0.001057
54;0.001429;-0.006604;-0.000868
55;0.006965;-0.004712;0.000893
56;0.002859;-0.000787;0.002327
57;0.004333;-0.006135;0.000695
58;0.010031;-0.003464;0.000551
59;0.007269;-0.003286;-0.000988
60;0.003489;-0.008290;0.000288
61;0.002832;-0.004412;0.000166
62;-0.004193;-0.001766;0.001559
63;-0.006454;-0.003597;0.001380
64;-0.002047;-0.005466;0.002123
65;0.001736;-0.004460;0.002930
66;0.000252;-0.004871;0.000896
67;-0.002251;0.000384;0.002016
68;0.000890;-0.007918;-0.000683
69;0.000848;-0.005238;0.000046
70;0.000198;-0.002351;-0.000266
71;-0.000597;-0.006670;0.000923
72;0.000297;-0.001556;0.002026
73;0.002614;-0.006598;0.000628
74;0.002353;-0.002629;0.001247
75;0.000765;-0.003911;0.001597
76;-0.001736;-0.004908;0.002642
77;-0.000386;-0.003166;0.001397
78;0.000552;-0.005383;0.000815
79;0.002342;-0.002627;0.002274
80;-0.002604;-0.005188;0.002764
81;-0.000893;-0.002140;0.002272
82;-0.001896;-0.003984;0.000528
83;0.003453;-0.006899;0.000272
84;0.001501;-0.003741;-0.000643
85;0.003549;-0.006123;-0.000709
86;0.002043;-0.002423;0.000692
87;0.000964;-0.007230;0.000167
88;-0.001119;-0.000960;0.001148
89;-0.002562;-0.002987;0.001368
90;-0.000770;-0.002525;-0.001935
91;-0.001356;-0.005736;-0.002897
92;0.000266;-0.004975;-0.001434
93;0.001121;-0.009333;-0.004407
94;0.002903;-0.009175;-0.003428
95;0.004884;-0.016756;-0.003557
96;0.005968;-0.010837;0.007985
97;-0.000879;-0.003566;0.016810
98;-0.014206;0.008128;0.031930
99;-0.001983;0.000219;0.031902
100;0.014284;-0.002324;0.029303
101;0.032095;-0.024570;0.033480
102;0.032213;-0.013474;0.049200
103;0.014727;0.004058;0.040113
104;-0.023884;-0.023413;0.058266
105;-0.054668;0.037295;0.041634
106;-0.072915;0.058314;0.071522
107;-0.073607;0.025915;0.015608
108;-0.063481;0.042229;-0.070502
109;-0.048336;0.063390;-0.117286
110;0.085544;-0.048273;-0.034544
111;0.073230;-0.021524;-0.006190
112;-0.081449;-0.001497;0.003653
113;-0.105866;-0.117307;-0.005953
114;-0.058934;-0.156810;-0.020937
115;0.044437;-0.149254;-0.076728
116;0.096673;-0.135996;-0.124852
117;0.064101;-0.044038;-0.160220
118;0.077134;-0.011901;-0.179277
119;-0.034991;-0.038575;-0.331448
120;-0.077383;0.684296;0.077997
121;0.050305;-0.106800;0.024393
122;0.021586;-0.189554;0.063515
123;-0.131221;-0.120618;0.030391
124;-0.087613;-0.040806;0.035880
125;-0.050625;0.056968;0.136390
126;-0.025816;-0.052322;0.123103
127;0.019015;-0.064060;0.074750
128;-0.004866;-0.107261;0.158178
129;-0.110889;0.008944;0.115649
130;-0.084326;0.180294;0.028194
131;0.158351;0.093151;0.033870
132;0.233016;-0.046814;0.012745
133;0.146023;-0.076876;-0.019854
134;0.111306;-0.010926;-0.032327
135;0.125980;0.023373;-0.070300
136;0.168841;0.022924;-0.082795
137;0.239291;-0.007654;-0.068983
138;0.218202;-0.035571;-0.026174
139;0.099762;0.020443;0.021511
140;-0.024157;0.154050;0.012277
141;-0.079253;0.182346;0.001095
142;0.001610;0.087209;0.055102
143;-0.015213;-0.050462;0.059981
144;-0.099706;-0.107514;0.101647
145;-0.223832;-0.154634;0.128484
146;-0.229848;-0.074424;0.023335
147;-0.139202;0.039810;-0.087845
148;-0.089611;0.146487;-0.042410
149;-0.082079;0.139770;0.009663
150;-0.076970;0.003547;-0.005935
151;-0.107653;-0.112252;-0.028346
152;-0.096703;-0.108231;-0.026277
153;-0.066944;-0.018950;-0.029655
154;-0.056407;0.040968;-0.043037
155;-0.069460;-0.041125;-0.045483
156;-0.133323;-0.103661;-0.002012
157;-0.146696;-0.012005;-0.030914
158;-0.095305;0.038373;-0.003048
159;-0.118463;-0.027113;-0.031284
160;-0.157409;0.077161;0.070702
161;-0.100970;0.282611;-0.036508
162;0.018227;-0.013617;0.062989
163;0.098429;-0.080275;0.101613
164;0.068990;-0.044596;-0.015501
165;-0.005958;-0.150331;-0.043169
166;0.121165;-0.136119;0.008490
167;0.142482;-0.082532;0.014292
168;0.020328;0.088655;0.104014
169;0.017355;0.154748;0.068678
170;0.065346;0.066199;0.042845
171;0.107421;-0.063299;0.045098
172;0.090845;-0.056294;0.030176
173;0.084673;-0.036587;0.019832
174;0.126368;-0.023273;0.008788
175;0.156829;-0.009830;-0.001967
176;0.128299;0.018674;0.009210
177;0.042135;0.037075;-0.030790
178;-0.013596;0.043212;0.013157
179;-0.045220;0.150397;0.038811
180;-0.112402;0.118515;0.072402
181;-0.094147;-0.039560;0.112223
182;-0.091530;-0.012940;-0.155819
183;-0.013879;0.094541;-0.107195
184;0.032332;0.183429;0.003141
185;-0.005890;-0.064234;0.037574
186;-0.120608;-0.203077;-0.051828
187;-0.219881;-0.181521;-0.013661
188;-0.066092;-0.197141;0.018531
189;0.036782;-0.100166;-0.071997
190;-0.021214;-0.017642;-0.089118
191;-0.022473;0.007564;-0.116906
192;-0.024303;-0.048001;-0.065542
193;-0.098105;-0.076202;-0.133173
194;-0.366265;0.309530;-0.028320
195;-0.057344;0.109775;0.032164
196;-0.003113;-0.125508;0.076705
197;-0.270427;0.187041;0.202624
198;-0.023801;-0.044259;0.177879
199;0.086486;-0.047120;0.207204
200;-0.044058;-0.020092;0.104094
201;-0.001707;-0.020958;0.013168
202;0.038967;-0.030114;0.046739
203;0.115550;-0.046927;0.082831
204;0.093722;-0.130733;0.002166
205;0.115477;-0.097116;-0.119872
206;0.091439;-0.136316;0.046409
207;0.023446;0.114880;-0.020863
208;0.046752;0.217502;-0.115493
209;0.217361;0.003023;-0.070238
210;0.198496;-0.088638;-0.047975
211;0.065720;-0.057508;0.007341
212;-0.023770;0.088211;-0.014201
213;-0.100583;0.255532;-0.048518
214;0.028864;0.187684;0.077988
215;-0.029089;0.051100;0.117667
216;-0.225017;-0.102093;0.129991
217;-0.277078;0.022546;-0.042734
218;-0.146031;0.132134;-0.034062
219;0.027660;0.033369;0.067314
220;0.019638;-0.107304;0.037462
221;-0.106586;-0.133965;-0.029234
222;-0.110293;-0.117652;0.026532
223;-0.058171;-0.223875;0.009791
224;0.082189;-0.118136;-0.056278
225;0.072069;-0.001735;-0.065679
